timestamp,accel_X,accel_Y,accel_Z
1657079131892,306,90,-514
1657079131932,420,-110,-531
1657079131972,483,176,-370
1657079132012,791,675,-250
1657079132052,722,904,21
1657079132092,619,1104,257
1657079132132,1063,1279,475
1657079132172,1777,915,959
1657079132212,1806,695,401
1657079132252,1971,441,150
1657079132292,2046,287,65
1657079132332,2045,525,-130
1657079132372,1995,558,473
1657079132412,2045,1021,965
1657079132452,1716,1539,522
1657079132492,1213,1327,533
1657079132532,691,1093,433
1657079132572,211,853,209
1657079132612,68,622,69
1657079132652,8,413,122
1657079132692,-27,340,54
1657079132732,-131,430,-43
1657079132772,-179,697,-123
1657079132812,295,1199,-3
1657079132852,1035,1547,106
1657079132892,1281,1695,61
1657079132932,877,1247,257
1657079132972,779,744,665
1657079133012,944,816,577
1657079133052,791,544,433
1657079133092,1109,619,325
1657079133132,1243,552,265
1657079133172,1119,686,71
1657079133212,1064,1010,-17
1657079133252,1221,1490,-51
1657079133292,1391,1725,423
1657079133332,1473,1781,989
1657079133372,1069,1568,1397
1657079133412,566,1506,979
1657079133452,236,1277,588
1657079133492,51,943,448
1657079133532,-91,712,308
1657079133572,-206,511,86
1657079133612,-268,527,-40
1657079133652,-266,581,-151
1657079133692,152,835,51
1657079133732,848,1396,158
1657079133772,1004,1229,238
1657079133812,1584,898,301
1657079133852,1348,621,426
1657079133892,1075,280,413
1657079133932,964,106,308
1657079133972,1095,3,226
1657079134012,972,-31,39
1657079134052,984,155,-62
1657079134092,1401,480,115
1657079134132,1987,1029,210
1657079134172,2046,1110,1017
1657079134212,1689,1171,1050
1657079134252,1138,1106,803
1657079134292,531,800,601
1657079134332,168,685,395
1657079134372,14,621,166
1657079134412,-114,494,-49
1657079134452,-135,506,-124
1657079134492,-292,647,-236
1657079134532,-184,888,-24
1657079134572,559,1375,398
1657079134612,871,1693,612
1657079134652,1014,1688,970
1657079134692,1912,1787,1260
1657079134732,1582,770,990
1657079134772,1439,409,461
1657079134812,1477,270,140
1657079134852,1125,41,-206
1657079134892,1036,296,-404
1657079134932,1290,454,31
1657079134972,1783,1049,624
1657079135012,1786,1361,688
1657079135052,1566,1484,915
1657079135092,1005,1240,735
1657079135132,616,913,703
1657079135172,276,633,522
1657079135212,106,661,368
1657079135252,-66,609,81
1657079135292,-83,525,-121
1657079135332,-274,582,-256
1657079135372,-153,766,8
1657079135412,235,1074,297
1657079135452,1663,1675,419
1657079135492,1333,1179,595
1657079135532,1509,1102,937
1657079135572,1380,435,915
1657079135612,1154,129,592
1657079135652,1154,77,367
1657079135692,1078,-84,142
1657079135732,973,-17,-97
1657079135772,1068,556,-26
1657079135812,1672,727,232
1657079135852,2046,1007,696
1657079135892,2046,1015,1105
1657079135932,1750,1022,1066
1657079135972,964,762,793
1657079136012,370,731,708
1657079136052,29,544,421
1657079136092,-93,475,171
1657079136132,-334,411,-107
1657079136172,-515,522,-231
1657079136212,-400,759,-120
1657079136252,-97,1063,402
1657079136292,1682,2047,892
1657079136332,1604,1700,938
1657079136372,935,1097,1152
